stop_id,stop_code,stop_name,stop_lat,stop_lon,wheelchair_boarding,platform_code
50050,50050,"South Park Avenue Immaculata South ",42.75642,-78.824691,0,
50052,50052,South Park Avenue Immaculate Concep,42.753165,-78.824528,0,
50060,50060,South Park Avenue Johnson Street No,42.788036,-78.823728,0,
50061,50061,South Park Avenue Johnson Street So,42.788278,-78.824004,0,
50070,50070,South Park Avenue Josie Place North,42.851866,-78.825295,0,
50080,50080,"South Park Avenue Katherine Street ",42.870317,-78.856475,0,
50100,50100,South Park Avenue Kirby Avenue Sout,42.816807,-78.824055,0,
50110,50110,South Park Avenue Knoll Drive North,42.741756,-78.825036,0,
50120,50120,South Park Avenue Knoll Drive South,42.741673,-78.82531,0,
50140,50140,South Park Avenue Lake Avenue South,42.797417,-78.823914,0,
50150,50150,South Park Avenue Lee Street North,42.863906,-78.843935,0,
50160,50160,"South Park Avenue Lee Street South ",42.863947,-78.84427,0,
50170,50170,South Park Avenue Lockwood Avenue S,42.844318,-78.823855,0,
50180,50180,"South Park Avenue Louisiana Street ",42.871777,-78.864274,0,
50190,50190,"South Park Avenue Louisiana Street ",42.871729,-78.864879,0,
50200,50200,South Park Avenue Macamley Street N,42.853368,-78.826425,0,
50210,50210,South Park Avenue Macamley Street S,42.853736,-78.826813,0,
50220,50220,South Park Avenue Madison Avenue No,42.795676,-78.823776,0,
50230,50230,South Park Avenue Madison Avenue So,42.795907,-78.824096,0,
50240,50240,South Park Avenue Maple Avenue Nort,42.7902,-78.823804,0,
50250,50250,South Park Avenue Maple Avenue Sout,42.790353,-78.823921,0,
50260,50260,South Park Avenue Maplegrove Avenue,42.822497,-78.823873,0,
50270,50270,South Park Avenue Maplegrove Avenue,42.822573,-78.824038,0,
50280,50280,South Park Avenue Marilla Street No,42.837447,-78.823744,0,
50290,50290,South Park Avenue Marilla Street So,42.837416,-78.823925,0,
50300,50300,South Park Avenue Martin Road North,42.816128,-78.823935,0,
50320,50320,"South Park Avenue McKinley Parkway ",42.827978,-78.823935,0,
50330,50330,South Park Avenue Michigan Avenue N,42.873026,-78.871553,0,
50340,50340,South Park Avenue Michigan Avenue S,42.872921,-78.871577,0,
50350,50350,South Park Avenue Moore Street Nort,42.872869,-78.870411,0,
50355,50355,South Park Avenue Moore Street Sout,42.872641,-78.870033,0,
50380,50380,South Park Avenue Mundy Street Nort,42.786519,-78.823752,0,
50390,50390,South Park Avenue Mundy Street Sout,42.786269,-78.823919,0,
50410,50410,South Park Avenue Nason Parkway Sou,42.827085,-78.824048,0,
50420,50420,South Park Avenue Lackawanna Victor,42.827126,-78.823868,0,
50430,50430,South Park Avenue Newman Street Sou,42.819166,-78.824085,0,
50440,50440,South Park Avenue Norway Place Nort,42.728751,-78.825508,0,
50450,50450,South Park Avenue Oakwood Avenue No,42.798016,-78.823778,0,
50460,50460,South Park Avenue Parkview Avenue N,42.829487,-78.823786,0,
50470,50470,South Park Avenue Parkview Avenue S,42.829358,-78.824013,0,
50480,50480,South Park Avenue Payson Street Nor,42.858016,-78.831756,0,
50490,50490,South Park Avenue Pearl Avenue Sout,42.800288,-78.823975,0,
50500,50500,South Park Avenue Hamburg Raceway N,42.738225,-78.825133,0,
50510,50510,South Park Avenue Red Jacket Street,42.870416,-78.856555,0,
50520,50520,South Park Avenue Reddon Street Nor,42.818268,-78.823944,0,
50530,50530,"South Park Avenue Ridge Road North ",42.825466,-78.823941,0,
50540,50540,"South Park Avenue Ridge Road South ",42.825669,-78.824128,0,
50550,50550,South Park Avenue Ridgewood Road No,42.838668,-78.823745,0,
50560,50560,South Park Avenue Ridgewood Road So,42.839066,-78.823897,0,
50570,50570,South Park Avenue Roland Avenue Sou,42.811607,-78.824025,0,
50582,50582,South Park Avenue Sharon Parkway No,42.811278,-78.823866,0,
50590,50590,South Park Avenue Sirret Street Sou,42.854846,-78.827606,0,
50600,50600,South Park Avenue Smith Street Nort,42.86599,-78.847486,0,
50610,50610,South Park Avenue Smith Street Sout,42.866107,-78.847915,0,
50620,50620,South Park Avenue Southside Parkway,42.850201,-78.824047,0,
50630,50630,South Park Avenue Southside Parkway,42.849847,-78.823943,0,
50641,50641,South Park Avenue South Western Bou,42.76393,-78.824327,0,
50650,50650,South Park Avenue Sowles Road North,42.750731,-78.82467,0,
50660,50660,South Park Avenue Sowles Road South,42.751857,-78.824839,0,
50690,50690,South Park Avenue Telfer Street Nor,42.784557,-78.823754,0,
50700,50700,South Park Avenue Telfer Street Sou,42.784788,-78.823906,0,
50710,50710,South Park Avenue Tifft Street Nort,42.846636,-78.823626,0,
50720,50720,South Park Avenue Tifft Street Sout,42.847306,-78.823846,0,
50723,50723,South Park Avenue Town Hall South O,42.728738,-78.825754,0,
50730,50730,South Park Avenue Trowbridge Street,42.852378,-78.825804,0,
50740,50740,South Park Ave Van Rensselaer Stree,42.869608,-78.853069,0,
50750,50750,South Park Avenue Van Rensselaer St,42.869436,-78.852886,0,
50760,50760,South Park Avenue Van Wyck Street S,42.806118,-78.823966,0,
50770,50770,South Park Avenue Walker Place Nort,42.726766,-78.825636,0,
50771,50771,South Park Avenue Walker Place Sout,42.727068,-78.825815,0,
50779,50779,South Park Avenue Warsaw Avenue Nor,42.814457,-78.823914,0,
50780,50780,South Park Avenue Warsaw Avenue Sou,42.814807,-78.824036,0,
50790,50790,South Park Avenue Woodside Avenue N,42.841917,-78.823674,0,
50800,50800,South Park Avenue Woodside Avenue S,42.842278,-78.823864,0,
50801,50801,Spindrift Drive Spindrift Court Nor,42.963178,-78.715682,0,
50802,50802,sprindrift dr spring meadow dr nort,42.95871,-78.714497,0,
50803,50803,Spindrift Drive Spindrift Court Sou,42.963372,-78.715894,0,
50804,50804,spindrift dr spring meadow dr south,42.958885,-78.714694,0,
50806,50806,sprindrift dr windsong medical park,42.965235,-78.715648,0,
50808,50808,"spindrift dr windsong medical park ",42.965419,-78.715809,0,
50809,50809,sprindrift dr wehrle dr north farsi,42.957008,-78.714506,0,
50822,50822,South Rainbow Blvd 1st Street South,43.084195,-79.060622,0,
50824,50824,Rainbow Boulevard Hampton Inn East,43.083445,-79.056686,0,
50826,50826,"Rainbow Boulevard John B Daly Blvd ",43.083562,-79.052916,0,
50830,50830,Rainbow Boulevard 1st Street West,43.084703,-79.061285,0,
50900,50900,"Starin Avenue Kenmore Avenue North ",42.958357,-78.843713,0,
50905,50905,PS 131,42.956028,-78.841623,0,
50910,50910,Starin Ave St. Lawrence Ave North,42.95578,-78.843702,0,
50912,50912,Starin Ave Taunton Pl North,42.954255,-78.843756,0,
51021,51021,Steelawanna Avenue Homestead Street,42.825017,-78.845846,0,
51022,51022,Steelawanna Avenue Homestead Street,42.825446,-78.845825,0,
51023,51023,Steelawanna Avenue Odell Street Sou,42.821117,-78.847245,0,
51024,51024,Steelawanna Avenue Ridge Road North,42.827208,-78.845423,0,
51025,51025,Steelawanna Avenue Ridge Road South,42.827196,-78.845516,0,
51026,51026,Steelawanna Avenue Wilson Avenue No,42.822097,-78.847164,0,
51027,51027,Steelawanna Avenue Wilson Avenue So,42.824336,-78.846173,0,
51040,51040,St. Francis Road Big Tree Road Sout,42.772606,-78.860716,0,
51050,51050,St. Francis Drive Camp Road South,42.766917,-78.865525,0,
51070,51070,St. Francis Drive St Francis High S,42.768846,-78.863823,0,
51080,51080,Suffolk at olmstead high school nor,42.931546,-78.810406,0,
51090,51090,Summer Street Ashland Avenue East O,42.904746,-78.879293,0,
51110,51110,Summer Street Delaware Avenue East,42.904678,-78.872566,0,
51120,51120,Summer Street Delaware Avenue West,42.904738,-78.872006,0,
51130,51130,Summer Street Elmwood Avenue East,42.904727,-78.877373,0,
51140,51140,Summer Street Elmwood Avenue West,42.904787,-78.876873,0,
51160,51160,Summer Street Linwood Avenue West,42.904716,-78.869914,0,
51170,51170,Summer Street Main Street West Fars,42.904698,-78.868666,0,
51180,51180,Summer Street Main Street East,42.904639,-78.868457,0,
51220,51220,Summer Street Oakland Place West,42.904777,-78.874905,0,
51230,51230,Summer Street Richmond Avenue West,42.904826,-78.881647,0,
51240,51240,Sundridge Drive Cascade Drive North,43.042121,-78.810955,0,
51245,51245,Sundridge Drive Cascade Drive south,43.042339,-78.811174,0,
51250,51250,Sunridge Drive East Robinson Road S,43.03538,-78.810417,0,
51255,51255,Sundridge Rd East Robinson Rd North,43.035313,-78.810021,0,
51260,51260,Sundridge Drive Glenhaven Drive Nor,43.044951,-78.811359,0,
51270,51270,"Sundridge Drive Traverse Boulevard ",43.038805,-78.810409,0,
51280,51280,Sunridge Drive Traverse Boulevard S,43.039266,-78.811074,0,
51290,51290,Swan Street Pine Street West,42.880107,-78.865235,0,
51305,51305,Swan Street Elm Street West,42.881065,-78.870654,0,
51325,51325,Swan Street Hagerman Street East,42.876864,-78.850872,0,
51330,51330,Swan Street Hagerman Street West Fa,42.876878,-78.850705,0,
51335,51335,Swan Street Hamburg Street East,42.878377,-78.856067,0,
51340,51340,Swan Street Hamburg Street West Far,42.878526,-78.856196,0,
51345,51345,Swan Street Hickory Street East,42.879133,-78.860349,0,
51350,51350,Swan Street Hickory Street West,42.879187,-78.860035,0,
51355,51355,Swan Street Jefferson Avenue East F,42.878147,-78.854426,0,
51360,51360,Swan Street Jefferson Avenue West,42.878244,-78.854491,0,
51375,51375,Swan Street Michigan Avenue East Fa,42.880682,-78.869003,0,
51380,51380,Swan Street Michigan Avenue West,42.880766,-78.869105,0,
51399,51399,Swan Street Spring Street East,42.878707,-78.85792,0,
51400,51400,Swan Street Spring Street West,42.878768,-78.857584,0,
51405,51405,Swan Street Cedar Street East,42.879406,-78.861926,0,
51410,51410,Swan Street Cedar Street West Oppos,42.879456,-78.861575,0,
51415,51415,Swan Street Chicago Street East,42.880059,-78.865672,0,
51430,51430,Sweet Home Road North French Road S,43.03499,-78.799795,0,
51440,51440,Sweet Home Rd Northpointe Pkwy Nort,43.037713,-78.799518,0,
51445,51445,Sweet Home Rd Northpointe Pkwy Sout,43.038042,-78.799793,0,
51460,51460,Sweet Home Road Pheasant Run Road N,43.042087,-78.799616,0,
51461,51461,Sweet Home Road Pheasant Run Road S,43.042378,-78.799683,0,
51500,51500,Sycamore Street Adams Street West,42.894117,-78.850655,0,
51510,51510,Sycamore Street Ash Street West,42.889908,-78.864135,0,
51540,51540,Sycamore Street Harvey Austin Eleme,42.903512,-78.82054,0,
51560,51560,Sycamore Street Fillmore Avenue Eas,42.897488,-78.839704,0,
51570,51570,Sycamore Street Fillmore Avenue Wes,42.897776,-78.838976,0,
51580,51580,Sycamore Street Fox Street West,42.895686,-78.845546,0,
51590,51590,Sycamore Street Grey Street East,42.894287,-78.849863,0,
51600,51600,Sycamore Street Guilford Street Wes,42.896457,-78.843093,0,
51610,51610,Sycamore Street Herman Street East,42.895856,-78.844885,0,
51620,51620,Sycamore Street Hickory Street East,42.890725,-78.861069,0,
51630,51630,Sycamore Street Howlett Street East,42.901126,-78.828097,0,
51640,51640,Sycamore Street Howlett Street West,42.901307,-78.827776,0,
51650,51650,Sycamore Street Jefferson Avenue Ea,42.892936,-78.854183,0,
51660,51660,Sycamore Street Jefferson Avenue We,42.893186,-78.853523,0,
51670,51670,Sycamore Street Johnson Street West,42.894948,-78.847993,0,
51690,51690,Sycamore Street Lathrop Street East,42.900481,-78.830159,0,
51700,51700,Sycamore Street Lathrop Street West,42.900707,-78.829736,0,
51710,51710,Sycamore Street Loepere Street East,42.898997,-78.834983,0,
51720,51720,Sycamore Street Loepere Street West,42.899356,-78.834005,0,
51730,51730,Sycamore Street Michigan Avenue Eas,42.888902,-78.866871,0,
51740,51740,Sycamore Street Michigan Avenue Wes,42.889206,-78.866394,0,
51750,51750,Sycamore Street Miller Avenue East,42.902438,-78.823934,0,
51760,51760,Sycamore Street Miller Avenue West,42.902697,-78.823476,0,
51770,51770,Sycamore Street Mills Street East,42.898355,-78.836843,0,
51780,51780,Sycamore Street Mills Street West,42.898607,-78.836373,0,
51790,51790,Sycamore Street Monroe Street East,42.893576,-78.852126,0,
51800,51800,Sycamore Street Mortimer Street Eas,42.892117,-78.856816,0,
51810,51810,Sycamore Street Mortimer Street Wes,42.892296,-78.856554,0,
51820,51820,Sycamore Street North Pine Street E,42.889358,-78.865313,0,
51833,51833,Sycamore Street Oberlin Avenue West,42.902166,-78.825086,0,
51840,51840,Sycamore Street Harvey Austin Eleme,42.903727,-78.820333,0,
51850,51850,Sycamore Street Pratt Street West,42.891498,-78.859326,0,
51860,51860,Sycamore Street Reed Street East,42.896548,-78.842696,0,
51870,51870,Sycamore Street Ruhland Avenue East,42.901709,-78.826274,0,
51890,51890,Sycamore Street Sherman Street East,42.895087,-78.847375,0,
51900,51900,Sycamore Street Sobieski Street Eas,42.899656,-78.832915,0,
51910,51910,Sycamore Street Sobieski Street Wes,42.899828,-78.832455,0,
51920,51920,Sycamore Street Spring Street East,42.891567,-78.858476,0,
51930,51930,Sycamore Street Spruce Street East,42.890107,-78.863035,0,
51940,51940,Sycamore Street Strauss Street West,42.897158,-78.840856,0,
51950,51950,Sycamore Street Walnut Street West,42.890627,-78.861933,0,
51990,51990,South Division Street Ellicott Loop,42.882523,-78.872342,0,
52000,52000,South Division Street Michigan Aven,42.881558,-78.869554,0,
52010,52010,South Division Washington Street Ea,42.882632,-78.874543,0,
52020,52020,South Elmwood Avenue Cary Street No,42.890914,-78.878236,0,
52030,52030,South Elmwood Avenue West Mohawk St,42.888071,-78.879165,0,
52060,52060,"South Ogden Street 664 South Ogden ",42.878401,-78.801367,0,
52062,52062,South Ogden Street Casimir Street N,42.868543,-78.802034,0,
52064,52064,South Ogden Street Casimir Street S,42.868724,-78.802195,0,
52100,52100,South Ogden Street Clinton Street N,42.871941,-78.801993,0,
52110,52110,South Ogden Street Clinton Street S,42.872129,-78.802117,0,
52115,52115,South Ogden Street Dingens St South,42.877886,-78.80138,0,
52120,52120,"South Ogden Street Griswold Street ",42.874697,-78.801876,0,
52155,52155,South Ogden Street South Ogden Plaz,42.881503,-78.801231,0,
52156,52156,S Ogden St Mineral Springs Rd North,42.861526,-78.802166,0,
52157,52157,South Ogden St Mineral Springs Road,42.861203,-78.802322,0,
52160,52160,South Ogden Street Richard Drive So,42.880969,-78.801281,0,
52165,52165,South Ogden Street Richard Drive Ne,42.8811,-78.801077,0,
52230,52230,Tech Drive Wehrle Drive South,42.956696,-78.718913,0,
52241,52241,Thruway Mall Tops West Nearside,42.903757,-78.781795,0,
52242,52242,Thruway Mall Tops East Opposite,42.90365,-78.782285,0,
52243,52243,Thruway Mall Tops South,42.90503,-78.780656,0,
52244,52244,"Thruway Mall Driveway Thruway Mall ",42.904675,-78.780432,0,
52245,52245,Thielman Drive 9 Thielman Drive Eas,42.882531,-78.803338,0,
52289,52289,Tifft Street South Park Avenue East,42.846868,-78.823056,0,
52290,52290,Tifft Street South Park Avenue West,42.847048,-78.82336,0,
52330,52330,Tonawanda Street 839 Tonawanda Stre,42.951396,-78.904563,0,
52400,52400,Tonawanda Street Crowley Avenue Sou,42.95376,-78.906062,0,
52430,52430,Tonawanda Street Esser Avenue North,42.955968,-78.906897,0,
52440,52440,Tonawanda Street Esser Avenue South,42.956295,-78.907272,0,
52600,52600,Tonawanda Street Prairie Avenue Sou,42.950827,-78.904669,0,
52630,52630,Tonawanda Street Riverside Avenue N,42.952847,-78.905305,0,
52650,52650,Tonawanda Street Ross Avenue North,42.954187,-78.906003,0,
52660,52660,Tonawanda Street Royal Avenue South,42.952298,-78.905301,0,
52680,52680,Tonawanda Street Vulcan Street Nort,42.958889,-78.908468,0,
52683,52683,Tonawanda Street Vulcan Street Sout,42.958833,-78.908569,0,
52700,52700,Saunders Settlement Rd NCCC Static,43.146357,-78.877215,0,
52710,52710,Tracy Street Carolina Street West,42.893685,-78.879278,0,
52720,52720,Tracy Street Elmwood Avenue East,42.893354,-78.877944,0,
52730,52730,Tracy Street Elmwood Avenue West Fa,42.893466,-78.878022,0,
52770,52770,Transit Road 6886 Transit Road Sout,43.092954,-78.697059,0,
52771,52771,Transit Road 6903 Transit Road Nort,43.092984,-78.696678,0,
52830,52830,Transit Road Bartz Road North,43.096178,-78.696765,0,
52833,52833,Transit Road Bartz Road South Oppos,43.096727,-78.697034,0,
52840,52840,Transit Road Broadway South,42.902228,-78.696914,0,
52850,52850,Transit Road Casey Road South,43.023338,-78.697124,0,
52900,52900,Transit Road Clarence Mall North Ne,42.966796,-78.696695,0,
52970,52970,Transit Road Donner Road North Oppo,43.124236,-78.696767,0,
52980,52980,Transit Road Donner Road South Near,43.124575,-78.696978,0,
52990,52990,Transit Road Dunnigan Road North Op,43.102497,-78.696734,0,
52993,52993,Transit Road Dunnigan Road South Ne,43.102967,-78.697035,0,
53020,53020,Transit Road Eastern Hills Mall Sta,42.973599,-78.693635,0,
53021,53021,Transit Road Eastern Hills Driveway,42.969318,-78.696704,0,
53022,53022,Transit Road Eastern Hills Driveway,42.971784,-78.696568,0,
53040,53040,Transit Road Fisk Road South Nearsi,43.113566,-78.697015,0,
53090,53090,Transit Road Goodyear Tire South,42.962388,-78.696956,0,
53095,53095,Transit Road Wehrle Drive South Far,42.956659,-78.697008,0,
53140,53140,Transit Road Hamm Road North,43.140157,-78.696676,0,
53145,53145,Transit Road Hamm Road SouthOpposit,43.14008,-78.697028,0,
53150,53150,Transit Road High Street North,43.164567,-78.696745,0,
53160,53160,Transit Road West High Street South,43.164904,-78.696938,0,
53165,53165,Transit Road Home Depot Plaza South,43.147477,-78.697104,0,
53200,53200,Transit Road Klein Road South,42.999646,-78.697115,0,
53250,53250,Transit Road The Woodlands East,43.121124,-78.696652,0,
53255,53255,Transit Road Lockwood Drive South O,43.121335,-78.697102,0,
53260,53260,Transit Road Wal-Mart North,43.147302,-78.696755,0,
53265,53265,Transit Road Lockport Plaza North,43.159242,-78.696791,0,
53266,53266,Transit Road Lockport Plaza South O,43.158962,-78.696965,0,
53270,53270,Transit Road Big Lots Plaza South O,43.136755,-78.697132,0,
53330,53330,Transit Road Main Street North,42.965056,-78.696595,0,
53340,53340,Transit Road Main Street South Fars,43.16836,-78.696955,0,
53341,53341,Main Street Transit Road South Fars,42.9644,-78.697048,0,
53349,53349,Transit Road Maple Road North Farsi,42.989986,-78.696924,0,
53350,53350,Transit Road Maple Road South Farsi,42.988799,-78.697092,0,
53380,53380,Transit Road Millersport Highway No,43.082423,-78.696543,0,
53390,53390,Transit Road Millersport Highway So,43.083548,-78.697034,0,
53418,53418,Transit Road North French Road Nort,43.033628,-78.696894,0,
53420,53420,Transit Road North French Road Sout,43.033708,-78.697145,0,
53430,53430,Transit Road North Tonawanda Crk Ro,43.090788,-78.697036,0,
53440,53440,Transit Road Old Post Road West Nor,43.022798,-78.696916,0,
53470,53470,Transit Road Rapids Road North,43.113727,-78.696706,0,
53500,53500,Transit Road Robinson Road North,43.132764,-78.696723,0,
53510,53510,Transit Road Robinson Road South Ne,43.132144,-78.696966,0,
53520,53520,Transit Road Roll Road North,43.000368,-78.696927,0,
53530,53530,Transit Road Ruhlmann Road North Op,43.151073,-78.696763,0,
53540,53540,Transit Road Ruhlmann Road South Ne,43.151411,-78.697012,0,
53560,53560,Transit Road Sheridan Drive North N,42.979186,-78.696803,0,
53620,53620,Transit Road Strauss Road North,43.142842,-78.696737,0,
53630,53630,Transit Road Strauss Road South Nea,43.142646,-78.697079,0,
53635,53635,Transit Road Summit Street North,43.154806,-78.696733,0,
53640,53640,Transit Road Summit Street South Ne,43.155181,-78.69694,0,
53660,53660,Transit Road Tonawanda Creek Road N,43.090747,-78.696756,0,
53662,53662,Transit Road Tonawanda Creek Road N,43.087591,-78.696757,0,
53663,53663,Transit Road Tonawanda Creek Road S,43.087902,-78.697098,0,
53670,53670,Transit Road Transitown Driveway No,42.961961,-78.696663,0,
53700,53700,Transit Road Village Parkway North,43.129888,-78.696805,0,
53705,53705,"Transit Road Village Parkway South ",43.130067,-78.697124,0,
53723,53723,Transit Road Wal-Mart North Nearsid,42.984786,-78.696819,0,
53724,53724,Transit Road Walmart South Opposite,42.984732,-78.697072,0,
53730,53730,Transit Road Walnut Street North,43.167377,-78.696765,0,
53740,53740,Transit Road Wehrle Drive North Far,42.957081,-78.696696,0,
53760,53760,Transit Road Willow Street North,43.16034,-78.696775,0,
53790,53790,Transit Road Big Lots Plaza North,43.136293,-78.696663,0,
53840,53840,Transit Road Willow Street South Ne,43.160668,-78.696896,0,
54000,54000,West Tupper Street Main Street East,42.893289,-78.872019,0,
54030,54030,Two Mile Creek Road Desmond Drive N,42.977236,-78.909874,0,
54040,54040,Sheridan Drive Parkedge Drive South,42.977283,-78.907036,0,
54050,54050,Two Mile Creek Road Dupont Avenue N,42.975352,-78.910461,0,
54080,54080,Two Mile Creek Road Grand Island Bo,42.979848,-78.907555,0,
54090,54090,Grand Island Blvd Two Mile Creek Ro,42.980521,-78.905856,0,
54100,54100,Sheridan Drive Kenmore Avenue South,42.975055,-78.910112,0,
54110,54110,Two Mile Creek Road Oakview Drive N,42.978628,-78.908797,0,
54153,54153,Union Road 193 Union Road South,42.956178,-78.754886,0,
54170,54170,Union Road 222 South Union North,42.956016,-78.754783,0,
54175,54175,Union Road 3801 Union Road North,42.917081,-78.754043,0,
54180,54180,Union Road 223 South Union Road Sou,42.954197,-78.754874,0,
54200,54200,Union Road 4589 Union Road North,42.938886,-78.754125,0,
54203,54203,Union Road UCPA 4680 Union Road Sou,42.940326,-78.754385,0,
54204,54204,Union Road 4681 Union Road North,42.940337,-78.754146,0,
54210,54210,Union Road 4614 Union Road South,42.938617,-78.754367,0,
54240,54240,Union Road Appletree Transit Center,42.888603,-78.751305,0,
54250,54250,Union Road Bennett Road North,42.888087,-78.754476,0,
54262,54262,Union Road Brown  Avenue North,42.879689,-78.753382,0,
54270,54270,Buffalo Street Union Street North F,42.718039,-78.829211,0,
54275,54275,Union Road Carefree Lane South,42.880673,-78.753761,0,
54295,54295,Union Road Cheektowaga HS South,42.911126,-78.754319,0,
54300,54300,Union Road Clearvale Drive South,42.935208,-78.754326,0,
54310,54310,Union Road Cleveland Drive North,42.944498,-78.754198,0,
54330,54330,Union Road Clinton Street South,42.855458,-78.754764,0,
54367,54367,William Street Union Road West Fars,42.885167,-78.755646,0,
54385,54385,Union Road Forest Drive North,42.860967,-78.754225,0,
54390,54390,Union Road 2770 Union Road South,42.88757,-78.754747,0,
54395,54395,Union Road Galleria Drive South Far,42.915756,-78.754384,0,
54397,54397,Union Road Gardenville Parkway Nort,42.863958,-78.753996,0,
54400,54400,Union Road Gardenville Parkway Sout,42.864447,-78.754466,0,
54401,54401,"Union Road Gardengate Nursing Home ",42.876149,-78.753303,0,
54402,54402,"Union Road Gardengate Nursing Home ",42.876342,-78.753442,0,
54410,54410,Union Road Genesee Street North Far,42.927846,-78.754006,0,
54420,54420,Union Road Genesee Street South,42.926457,-78.754273,0,
54430,54430,Union Road George Urban Boulevard N,42.920019,-78.753997,0,
54440,54440,Union Road George Urban Boulevad So,42.922507,-78.754223,0,
54442,54442,Union Road George Urban Boulevard S,42.919016,-78.754306,0,
54445,54445,Union Road Goering Avenue North,42.910475,-78.754171,0,
54460,54460,Union Road Forest Drive South Oppos,42.861208,-78.754594,0,
54490,54490,Union Road Innsbruck Drive North,42.873576,-78.753685,0,
54493,54493,Union Road Innsbruck Drive South Op,42.873968,-78.753772,0,
54500,54500,Union Road Kron Avenue North,42.856087,-78.754496,0,
54520,54520,Union Road Losson Road North,42.882288,-78.753946,0,
54540,54540,Union Road Main Street North,42.960899,-78.755344,0,
54570,54570,Union Road Maryvale Drive North,42.932876,-78.754036,0,
54580,54580,Union Road Maryvale Drive South,42.933326,-78.754355,0,
54590,54590,Union Road Maryvale HS North,42.936576,-78.754093,0,
54593,54593,Union Road McKesson Parkway South N,42.914197,-78.754386,0,
54610,54610,Union Road North Avenue North,42.858156,-78.754417,0,
54620,54620,Union Road North Avenue South,42.858508,-78.754654,0,
54630,54630,Union Road Orchard Place North,42.922338,-78.754026,0,
54640,54640,"Union Road North Park Avenue North ",42.941358,-78.754126,0,
54650,54650,Union Road North Park Avenue South,42.941766,-78.754424,0,
54660,54660,Union Road Peinkofer Drive South,42.937286,-78.754357,0,
54703,54703,Union Road Rosedale Drive South Opp,42.930996,-78.754288,0,
54705,54705,Union Road Rosedale Drive North,42.930738,-78.754025,0,
54760,54760,Union Road Southgate Plaza Static M,42.827811,-78.754687,0,
54765,54765,Union Road South Creek Road North,42.913366,-78.75408,0,
54770,54770,Union Road South Union Terrace Nort,42.954474,-78.754775,0,
54780,54780,Union Road Walden Avenue North Fars,42.907322,-78.754234,0,
54790,54790,Union Road Walden Avenue South Near,42.907528,-78.754556,0,
54810,54810,Union Road William Street North Far,42.885659,-78.754541,0,
54852,54852,University Drive Vincentian Drive E,43.135448,-79.041122,0,
54853,54853,University Drive Vincentian Drive W,43.135684,-79.040909,0,
54870,54870,Utica Street 178 West Utica Stree E,42.911193,-78.87306,0,
54880,54880,"Utica Street 214 West Utica Street ",42.911192,-78.874778,0,
54890,54890,Utica Street Hauf Street East Farsi,42.911027,-78.852135,0,
54900,54900,Utica Street Storz Avenue East Oppo,42.910971,-78.850209,0,
54910,54910,Utica Street Celtic Place East,42.910926,-78.846823,0,
54920,54920,Utica Street Ashland Avenue East,42.911238,-78.87901,0,
54930,54930,Utica Street Ashland Avenue West,42.911365,-78.878358,0,
54940,54940,Utica Street Atlantic Avenue West,42.911383,-78.872553,0,
54950,54950,Ferry Street Baynes Street West,42.915467,-78.885396,0,
54960,54960,Utica Street Celtic Place West,42.911107,-78.846353,0,
54980,54980,Utica Street Delaware Avenue East,42.911185,-78.870689,0,
54990,54990,Utica Street Delaware Avenue West,42.911384,-78.86994,0,
55000,55000,Utica Street Elmwood Avenue East,42.911218,-78.877755,0,
55010,55010,Utica Street Elmwood Avenue West,42.91144,-78.876697,0,
55020,55020,Utica Street Fillmore Avenue West F,42.911088,-78.839557,0,
55030,55030,Utica Street Fillmore Avenue East,42.910848,-78.839602,0,
55040,55040,Utica Street Hauf Street West,42.911197,-78.851735,0,
55050,55050,"Utica Street Humboldt Parkway East ",42.9109,-78.84286,0,
55060,55060,"Utica Street Humboldt Parkway West ",42.911039,-78.84397,0,
55070,55070,Utica Street Humboldt Parkway East,42.910917,-78.843907,0,
55080,55080,Utica Street Humboldt Parkway West,42.911036,-78.843003,0,
55090,55090,"Utica Street Jefferson Avenue East ",42.911025,-78.853658,0,
55100,55100,Utica Street Jefferson Avenue West,42.911258,-78.854244,0,
55110,55110,Utica Street Linwood Avenue East,42.911208,-78.86857,0,
55120,55120,Utica Street Linwood Avenue West,42.911385,-78.86786,0,
55140,55140,Utica Street Main Street West Farsi,42.911398,-78.866364,0,
55150,55150,Utica Street Main Street East,42.911187,-78.866414,0,
55160,55160,Utica Street Main Street West,42.911359,-78.865559,0,
55170,55170,Utica Street Masten Avenue East,42.911122,-78.859813,0,
55180,55180,Utica Street Masten Avenue West,42.911247,-78.859444,0,
55190,55190,Utica Street Michigan Avenue East,42.911131,-78.862715,0,
55200,55200,Utica Street Michigan Avenue West,42.911256,-78.862274,0,
55210,55210,Utica Street Norwood Avenue East,42.911232,-78.880556,0,
55220,55220,Utica Street Norwood Avenue West,42.911395,-78.879886,0,
55230,55230,Utica Street Purdy Street East,42.911071,-78.85704,0,
55240,55240,Utica Street Purdy Street West,42.911237,-78.856565,0,
55260,55260,Utica Street Richmond Avenue West,42.911368,-78.881744,0,
55270,55270,Utica Street Storz Avenue West,42.911126,-78.849684,0,
55290,55290,Utica Street Wohlers Avenue East,42.910996,-78.848504,0,
55300,55300,Utica Street Wohlers Avenue West,42.911056,-78.847705,0,
55310,55310,Van Rensselaer Street Exchange Stre,42.874627,-78.850858,0,
